user_id,signup_ts,country,zip_code,gender,age,intent_level,is_paying,initial_right_swipe_rate,is_pruned
user_000337,2026-02-20T13:49:00,CA,20500,male,35.0,casual,0,0.334,0
user_000338,2026-03-04T23:08:00,MX,34356,female,37.0,casual,0,0.069,0
user_000339,2026-01-20T11:33:00,IN,18981,female,18.0,intentional,1,0.522,0
user_000340,2026-03-25T13:47:00,FR,87992,male,26.0,intentional,0,0.368,0
user_000341,2026-03-01T06:44:00,US,18907,male,29.0,friendship,0,0.382,0
user_000342,2026-03-04T21:11:00,US,98501,male,30.0,intentional,0,0.385,0
user_000343,2026-02-02T04:14:00,GB,40828,male,33.0,intentional,0,0.149,0
user_000344,2026-03-04T05:16:00,BR,62923,male,37.0,casual,0,0.455,0
user_000345,2026-03-21T16:55:00,ES,25713,male,34.0,casual,0,0.189,0
user_000346,2026-04-14T12:40:00,US,84668,male,24.0,intentional,0,0.065,0
user_000347,2026-04-02T16:57:00,BR,42271,female,31.0,intentional,0,0.076,0
user_000348,2026-02-21T15:44:00,US,85880,female,32.0,casual,0,0.316,0
user_000349,2026-02-28T02:14:00,GB,87924,male,22.0,friendship,0,0.155,0
user_000350,2026-03-23T07:30:00,MX,15209,female,,casual,0,0.184,0
user_000351,2026-04-01T19:56:00,GB,91183,male,31.0,casual,0,0.283,0
user_000352,2026-01-21T01:43:00,IN,20745,male,31.0,casual,0,0.207,0
user_000353,2026-02-25T19:49:00,FR,64948,female,39.0,friendship,0,0.076,0
user_000354,2026-01-14T09:53:00,US,96163,male,20.0,intentional,0,0.446,0
user_000355,2026-01-02T13:58:00,BR,86503,female,37.0,casual,0,0.436,0
user_000356,2026-01-17T23:14:00,US,78749,male,19.0,intentional,0,0.084,0
user_000357,2026-01-31T18:30:00,GB,84085,male,39.0,friendship,0,0.185,0
user_000358,2026-02-20T05:00:00,AU,78522,male,29.0,intentional,0,0.218,0
user_000359,2026-02-14T14:43:00,US,78749,female,22.0,friendship,0,0.507,0
user_000360,2026-03-23T12:51:00,CA,51467,female,30.0,intentional,0,0.344,0
user_000361,2026-04-30T20:05:00,FR,44179,female,33.0,casual,0,0.429,0
user_000362,2026-01-01T07:14:00,US,36772,female,18.0,casual,0,0.337,0
user_000363,2026-01-13T22:03:00,GB,97782,female,34.0,casual,0,0.186,0
user_000364,2026-01-09T21:11:00,CA,51180,male,27.0,casual,0,0.18,0
user_000365,2026-04-20T19:53:00,US,41285,female,29.0,casual,0,0.097,0
user_000366,2026-02-07T12:47:00,FR,44814,male,23.0,casual,0,0.316,0
user_000367,2026-02-17T22:08:00,DE,61876,female,28.0,friendship,0,0.109,0
user_000368,2026-01-18T22:55:00,AU,27154,male,27.0,friendship,0,0.272,0
user_000369,2026-04-08T09:07:00,US,98039,female,26.0,casual,0,0.076,0
user_000370,2026-02-26T19:10:00,US,94607,male,22.0,casual,1,0.526,0
user_000371,2026-02-05T02:54:00,US,49321,female,27.0,casual,0,0.461,0
user_000372,2026-03-08T12:11:00,US,69929,male,36.0,casual,0,0.12,0
user_000373,2026-01-31T11:13:00,DE,51441,male,30.0,casual,0,0.211,0
user_000374,2026-04-20T13:45:00,CA,19508,female,26.0,casual,0,0.284,0
user_000375,2026-04-12T09:03:00,BR,11220,male,33.0,intentional,0,0.643,0
user_000376,2026-03-07T04:17:00,DE,70068,female,28.0,casual,0,0.2,0
user_000377,2026-02-23T02:12:00,US,91416,female,30.0,friendship,0,0.197,0
user_000378,2026-03-14T17:46:00,ES,83792,male,25.0,casual,0,0.212,0
user_000379,2026-02-17T11:51:00,BR,23104,male,25.0,casual,0,0.189,0
user_000380,2026-03-26T12:38:00,US,19602,female,32.0,casual,0,0.046,0
user_000381,2026-01-07T17:07:00,GB,80468,male,33.0,intentional,0,0.311,0
user_000382,2026-03-29T22:45:00,IN,37938,female,37.0,intentional,0,0.48,0
user_000383,2026-04-07T04:05:00,BR,76307,male,18.0,casual,0,0.658,0
user_000384,2026-01-05T11:20:00,AU,44760,female,29.0,intentional,0,0.145,0
user_000385,2026-03-15T05:29:00,BR,27361,female,26.0,casual,0,0.48,0
user_000386,2026-01-07T20:07:00,US,55745,female,30.0,friendship,0,0.308,0
user_000387,2026-02-09T07:06:00,BR,19016,female,30.0,intentional,0,0.507,0
user_000388,2026-04-01T06:19:00,AU,42018,female,41.0,intentional,0,0.22,0
user_000389,2026-04-13T13:30:00,US,58434,female,37.0,friendship,1,0.104,0
user_000390,2026-04-02T09:52:00,MX,47353,male,30.0,intentional,0,0.167,0
user_000391,2026-03-23T07:11:00,DE,30676,female,26.0,casual,0,0.319,0
user_000392,2026-04-03T10:33:00,US,67433,female,27.0,casual,0,0.368,0
user_000393,2026-04-10T03:56:00,DE,81200,male,32.0,intentional,0,0.167,0
user_000394,2026-01-25T19:44:00,US,49651,female,33.0,casual,0,0.374,0
user_000395,2026-04-07T10:52:00,US,90173,male,35.0,casual,0,0.217,0
user_000396,2026-02-05T11:10:00,BR,95717,female,33.0,casual,0,0.407,0
user_000397,2026-02-19T12:00:00,FR,79329,male,29.0,casual,0,0.235,0
user_000398,2026-04-06T20:27:00,IN,11025,female,31.0,friendship,0,0.158,0
user_000399,2026-04-16T04:49:00,IN,97538,female,18.0,friendship,0,0.385,0
user_000400,2026-02-05T18:28:00,US,82692,female,25.0,casual,0,0.236,0
user_000401,2026-02-25T17:59:00,US,78749,female,23.0,intentional,1,0.186,0
user_000402,2026-02-21T00:47:00,US,49240,male,22.0,friendship,0,0.129,0
user_000403,2026-04-26T12:27:00,GB,96951,male,19.0,casual,0,0.123,0
user_000404,2026-01-19T10:30:00,GB,23577,female,25.0,casual,0,0.633,0
user_000405,2026-04-08T22:05:00,US,27601,male,40.0,intentional,0,0.097,0
user_000406,2026-01-21T23:51:00,IN,44664,male,42.0,casual,0,0.155,0
user_000407,2026-02-14T18:10:00,BR,25129,female,28.0,casual,0,0.377,0
user_000408,2026-01-27T12:15:00,US,24029,male,25.0,intentional,0,0.404,0
user_000409,2026-04-15T13:43:00,BR,82512,female,34.0,intentional,0,0.169,0
user_000410,2026-02-23T07:31:00,FR,30374,female,27.0,intentional,1,0.293,0
user_000411,2026-02-28T07:11:00,GB,45697,nonbinary,41.0,casual,0,0.047,0
user_000412,2026-01-11T16:03:00,IN,46930,male,34.0,casual,0,0.085,0
user_000413,2026-01-09T04:20:00,MX,89276,male,23.0,casual,0,0.227,0
user_000414,2026-02-16T23:57:00,CA,37607,female,33.0,casual,0,0.487,0
user_000415,2026-04-12T08:41:00,GB,54942,female,28.0,intentional,0,0.323,0
user_000416,2026-02-05T10:43:00,FR,36685,nonbinary,35.0,casual,0,0.357,0
user_000417,2026-03-10T06:28:00,BR,93130,male,40.0,friendship,0,0.425,0
user_000418,2026-01-22T12:19:00,GB,44600,female,19.0,casual,0,0.26,0
user_000419,2026-04-07T18:06:00,MX,76244,male,25.0,intentional,0,0.645,0
user_000420,2026-02-05T13:08:00,FR,74032,male,30.0,casual,0,0.01,0
user_000421,2026-04-15T19:37:00,US,42914,female,25.0,casual,0,0.137,0
user_000422,2026-01-14T17:16:00,MX,16658,female,31.0,friendship,0,0.329,0
user_000423,2026-03-29T20:58:00,ES,22097,female,36.0,friendship,0,0.528,0
user_000424,2026-04-10T16:27:00,US,93136,female,28.0,intentional,0,0.339,0
user_000425,2026-03-23T15:42:00,GB,65518,female,18.0,casual,0,0.328,0
user_000426,2026-02-23T11:04:00,MX,46265,male,36.0,casual,0,0.367,0
user_000427,2026-04-20T19:45:00,US,15778,male,30.0,casual,0,0.326,0
user_000428,2026-01-23T04:03:00,IN,10464,male,29.0,casual,0,0.12,0
user_000429,2026-01-04T17:37:00,IN,53719,male,,intentional,0,0.164,0
user_000430,2026-04-14T23:37:00,US,27146,female,40.0,friendship,0,0.507,0
user_000431,2026-02-07T22:02:00,IN,93507,female,33.0,intentional,0,0.448,0
user_000432,2026-01-18T18:30:00,AU,44335,female,25.0,intentional,0,0.267,0
user_000433,2026-02-18T23:17:00,GB,31178,female,35.0,intentional,0,0.202,0
user_000434,2026-03-20T21:10:00,ES,67912,female,21.0,friendship,0,0.445,0
user_000435,2026-01-17T03:38:00,US,82309,female,23.0,casual,0,0.626,0
user_000436,2026-03-23T15:15:00,US,78749,female,36.0,friendship,0,0.238,0
user_000437,2026-04-04T21:22:00,MX,66057,female,25.0,casual,0,0.266,0
user_000438,2026-02-02T21:37:00,FR,83519,female,28.0,intentional,0,0.267,0
user_000439,2026-02-18T14:06:00,US,11267,male,32.0,casual,0,0.232,0
user_000440,2026-04-20T12:47:00,US,24663,nonbinary,25.0,friendship,0,0.197,0
user_000441,2026-04-28T15:24:00,US,78749,nonbinary,27.0,friendship,0,0.36,0
user_000442,2026-02-23T17:43:00,US,19862,female,27.0,intentional,0,0.196,0
user_000443,2026-03-13T21:24:00,MX,29536,male,36.0,casual,0,0.178,0
user_000444,2026-02-08T12:09:00,ES,81511,male,37.0,friendship,0,0.185,0
user_000445,2026-03-04T00:25:00,FR,14722,female,27.0,intentional,0,0.214,0
user_000446,2026-03-17T19:24:00,GB,58393,male,24.0,intentional,0,0.042,0
user_000447,2026-03-12T11:11:00,IN,86350,female,37.0,friendship,0,0.219,0
user_000448,2026-01-16T09:05:00,MX,82420,female,25.0,intentional,0,0.249,0
user_000449,2026-01-11T23:39:00,GB,29410,male,38.0,casual,0,0.464,0
user_000450,2026-04-04T16:36:00,AU,66333,female,37.0,casual,0,0.225,0
user_000451,2026-01-29T00:52:00,ES,26704,female,23.0,casual,1,0.353,0
user_000452,2026-04-05T14:02:00,MX,15482,female,32.0,casual,0,0.231,0
user_000453,2026-04-18T21:05:00,AU,50404,male,26.0,intentional,0,0.291,0
user_000454,2026-01-06T03:32:00,IN,57795,male,33.0,casual,0,0.278,0
user_000455,2026-03-01T01:41:00,IN,15229,male,27.0,intentional,0,0.101,0
user_000456,2026-01-19T23:31:00,US,56898,male,32.0,casual,0,0.401,0
user_000457,2026-03-07T02:25:00,CA,37535,male,31.0,casual,0,0.394,0
user_000458,2026-01-13T14:21:00,DE,99399,female,33.0,intentional,0,0.118,0
user_000459,2026-02-21T03:42:00,DE,42706,female,35.0,intentional,0,0.208,0
user_000460,2026-02-17T20:29:00,IN,97416,female,26.0,friendship,0,0.635,0
user_000461,2026-02-28T08:06:00,US,23473,male,31.0,casual,0,0.598,0
user_000462,2026-02-23T23:22:00,GB,56357,female,24.0,intentional,0,0.239,0
user_000463,2026-03-09T04:44:00,US,83385,male,26.0,casual,0,0.087,0
user_000464,2026-01-22T11:04:00,US,63264,male,33.0,friendship,0,0.173,0
user_000465,2026-01-14T00:59:00,CA,91351,male,21.0,intentional,0,0.261,0
user_000466,2026-03-06T01:01:00,US,30257,female,35.0,friendship,0,0.315,0
user_000467,2026-03-03T11:37:00,ES,41029,male,31.0,intentional,1,0.143,0
user_000468,2026-02-06T05:22:00,GB,31299,female,25.0,casual,0,0.127,0
user_000469,2026-01-24T07:35:00,US,33206,female,35.0,friendship,1,0.116,1
user_000470,2026-03-25T15:46:00,AU,64040,male,32.0,casual,0,0.261,0
user_000471,2026-03-20T02:56:00,GB,13248,female,38.0,casual,1,0.12,0
user_000472,2026-04-03T19:09:00,BR,33509,female,32.0,casual,0,0.376,0
user_000473,2026-04-29T18:23:00,IN,53540,male,24.0,intentional,0,0.469,0
user_000474,2026-04-15T21:55:00,US,63964,male,32.0,intentional,0,0.485,0
user_000475,2026-02-10T00:24:00,IN,97806,male,23.0,intentional,0,0.232,0
user_000476,2026-04-27T20:30:00,ES,42527,female,20.0,casual,0,0.259,0
user_000477,2026-01-31T08:50:00,US,44970,male,36.0,intentional,0,0.484,0
user_000478,2026-04-26T10:08:00,BR,30866,male,25.0,casual,0,0.254,0
user_000479,2026-04-04T09:26:00,BR,24168,female,37.0,intentional,0,0.626,0
user_000480,2026-02-03T22:43:00,IN,60140,male,30.0,casual,0,0.615,0
user_000481,2026-01-07T00:43:00,IN,15075,female,32.0,casual,0,0.239,0
user_000482,2026-01-30T15:39:00,CA,71694,female,38.0,casual,1,0.367,0
user_000483,2026-04-27T12:27:00,ES,39154,male,25.0,casual,0,0.419,0
user_000484,2026-02-12T03:30:00,CA,36158,male,33.0,casual,0,0.278,0
user_000485,2026-01-30T11:37:00,IN,70332,male,43.0,casual,0,0.318,0
user_000486,2026-04-29T06:29:00,GB,55830,female,33.0,friendship,0,0.464,0
user_000487,2026-04-23T01:21:00,CA,50001,female,22.0,casual,0,0.4,0
user_000488,2026-04-29T11:03:00,GB,39831,female,32.0,casual,0,0.07,0
user_000489,2026-03-09T13:06:00,US,39219,male,35.0,casual,1,0.319,0
user_000490,2026-02-28T01:33:00,CA,13101,nonbinary,32.0,casual,0,0.267,0
user_000491,2026-02-01T16:56:00,GB,96511,male,28.0,casual,0,0.262,0
user_000492,2026-04-27T17:55:00,IN,35313,female,30.0,intentional,0,0.099,0
user_000493,2026-02-20T17:36:00,GB,62227,female,28.0,casual,0,0.305,0
user_000494,2026-04-04T04:04:00,IN,53025,female,32.0,casual,0,0.403,0
user_000495,2026-04-12T19:30:00,US,78749,male,29.0,intentional,0,0.214,0
user_000496,2026-01-08T23:01:00,CA,46517,female,34.0,friendship,0,0.294,0
user_000497,2026-04-17T11:36:00,US,19099,male,27.0,friendship,0,0.372,0
user_000498,2026-02-23T08:31:00,IN,46585,female,23.0,intentional,1,0.598,0
user_000499,2026-01-19T08:41:00,IN,56025,female,25.0,casual,0,0.311,0
user_000500,2026-03-10T21:56:00,FR,94080,female,24.0,intentional,1,0.019,0
user_000501,2026-02-16T20:44:00,GB,76768,female,37.0,casual,0,0.214,0
user_000502,2026-04-07T12:07:00,US,62386,male,33.0,friendship,0,0.185,0
user_000503,2026-02-14T12:43:00,US,99065,female,25.0,intentional,0,0.383,0
user_000504,2026-03-25T09:08:00,MX,80282,male,33.0,intentional,0,0.13,0
user_000505,2026-03-01T21:16:00,BR,53404,male,27.0,friendship,0,0.153,0
user_000506,2026-02-20T06:19:00,US,13617,female,,intentional,0,0.102,0
user_000507,2026-01-16T08:48:00,US,25118,female,24.0,casual,0,0.524,0
user_000508,2026-01-28T20:18:00,FR,44237,female,32.0,casual,1,0.026,0
user_000509,2026-03-09T17:39:00,BR,33405,male,22.0,casual,0,0.1,0
user_000510,2026-04-09T22:32:00,MX,86099,male,33.0,casual,0,0.183,0
user_000511,2026-01-28T06:46:00,US,78749,male,27.0,casual,0,0.188,0
user_000512,2026-02-25T05:56:00,BR,44795,female,35.0,intentional,0,0.35,0
user_000513,2026-02-18T06:33:00,GB,15014,female,30.0,casual,0,0.207,0
user_000514,2026-02-03T03:09:00,GB,24208,male,26.0,friendship,0,0.512,0
user_000515,2026-02-04T17:27:00,ES,88193,female,31.0,casual,0,0.038,0
user_000516,2026-04-23T19:51:00,IN,66959,male,19.0,casual,0,0.141,0
user_000517,2026-03-05T01:06:00,US,55309,female,29.0,casual,0,0.072,0
user_000518,2026-01-07T00:47:00,IN,51114,female,28.0,casual,0,0.154,0
user_000519,2026-02-18T22:05:00,IN,67199,male,26.0,friendship,0,0.143,0
user_000520,2026-03-13T01:13:00,AU,89457,male,21.0,intentional,1,0.62,0
user_000521,2026-03-18T01:54:00,ES,77033,female,23.0,intentional,0,0.069,0
user_000522,2026-03-16T08:51:00,BR,25157,female,32.0,casual,0,0.491,0
user_000523,2026-02-25T22:55:00,US,60488,female,18.0,casual,0,0.29,0
user_000524,2026-01-01T07:25:00,US,85574,female,28.0,casual,0,0.292,0
user_000525,2026-04-28T04:12:00,GB,34914,female,30.0,casual,0,0.215,0
user_000526,2026-02-18T15:41:00,MX,43386,female,35.0,casual,0,0.045,0
user_000527,2026-02-07T19:52:00,MX,15817,female,25.0,intentional,0,0.692,0
user_000528,2026-04-09T08:32:00,MX,67154,male,21.0,friendship,0,0.356,0
user_000529,2026-01-16T20:21:00,MX,10221,female,25.0,casual,0,0.172,0
user_000530,2026-04-03T00:11:00,IN,78146,male,26.0,friendship,0,0.351,0
user_000531,2026-01-04T22:14:00,US,80575,female,39.0,friendship,0,0.342,0
user_000532,2026-02-15T12:00:00,US,97900,female,32.0,casual,0,0.428,0
user_000533,2026-01-10T08:44:00,IN,35825,male,31.0,friendship,0,0.463,0
user_000534,2026-03-22T06:35:00,IN,57739,female,29.0,friendship,0,0.8,0
user_000535,2026-02-17T15:09:00,AU,66531,female,35.0,intentional,0,0.486,0
user_000536,2026-04-07T05:53:00,AU,19171,male,18.0,intentional,0,0.175,0
user_000537,2026-03-01T03:10:00,BR,97062,female,29.0,intentional,0,0.11,0
user_000538,2026-02-10T18:25:00,IN,53279,male,41.0,casual,0,0.05,0
user_000539,2026-04-21T16:07:00,BR,91678,male,20.0,friendship,1,0.319,0
user_000540,2026-03-28T22:24:00,US,78749,female,27.0,friendship,0,0.217,0
user_000541,2026-03-06T21:24:00,IN,51145,female,31.0,casual,0,0.336,0
user_000542,2026-03-30T20:37:00,MX,96951,female,31.0,friendship,0,0.115,0
user_000543,2026-04-01T05:26:00,MX,26334,male,33.0,casual,0,0.138,0
user_000544,2026-02-19T15:41:00,FR,49363,female,18.0,friendship,0,0.198,0
user_000545,2026-02-15T17:05:00,IN,76469,nonbinary,29.0,intentional,0,0.059,0
user_000546,2026-04-21T14:22:00,IN,50538,male,33.0,intentional,0,0.092,0
user_000547,2026-01-16T18:55:00,ES,97410,female,22.0,casual,0,0.327,0
user_000548,2026-04-06T10:10:00,GB,63528,female,20.0,casual,0,0.459,0
user_000549,2026-04-24T05:07:00,GB,52753,male,28.0,friendship,1,0.351,0
user_000550,2026-02-26T14:52:00,MX,62743,female,25.0,friendship,0,0.392,0
user_000551,2026-03-22T20:09:00,CA,48752,male,31.0,friendship,0,0.263,0
user_000552,2026-01-23T16:00:00,CA,82667,female,39.0,casual,0,0.031,0
user_000553,2026-03-18T00:25:00,CA,26683,female,32.0,casual,0,0.438,0
user_000554,2026-03-02T13:17:00,ES,35144,male,23.0,intentional,1,0.365,0
user_000555,2026-01-20T11:21:00,MX,65108,female,32.0,casual,1,0.26,0
user_000556,2026-01-04T23:31:00,GB,97153,female,34.0,casual,0,0.311,0
user_000557,2026-01-30T12:28:00,FR,59695,female,33.0,casual,0,0.123,0
user_000558,2026-03-04T08:14:00,US,98777,female,26.0,intentional,0,0.606,0
user_000559,2026-02-02T10:28:00,FR,32810,male,28.0,casual,0,0.155,0
user_000560,2026-03-06T20:28:00,BR,90676,female,33.0,intentional,0,0.248,0
user_000561,2026-03-14T02:04:00,IN,84593,female,28.0,intentional,0,0.075,0
user_000562,2026-01-12T23:17:00,BR,49446,male,32.0,casual,0,0.048,0
user_000563,2026-04-18T16:14:00,US,63225,male,18.0,intentional,0,0.091,0
user_000564,2026-02-23T06:49:00,IN,81819,male,21.0,casual,0,0.35,0
user_000565,2026-02-16T09:28:00,BR,10053,female,36.0,casual,0,0.518,0
user_000566,2026-04-18T05:13:00,GB,49829,female,25.0,intentional,1,0.423,0
user_000567,2026-03-08T06:39:00,US,47606,male,33.0,casual,0,0.145,0
user_000568,2026-02-27T08:54:00,BR,37549,female,26.0,casual,0,0.294,0
user_000569,2026-01-05T20:30:00,BR,66346,female,18.0,intentional,0,0.477,0
user_000570,2026-02-20T23:35:00,CA,86019,female,28.0,casual,0,0.406,0
user_000571,2026-04-13T05:40:00,IN,89516,male,29.0,casual,0,0.082,0
user_000572,2026-04-11T23:01:00,US,95813,male,19.0,friendship,0,0.592,0
user_000573,2026-02-12T14:35:00,IN,52237,male,29.0,casual,0,0.094,0
user_000574,2026-02-17T04:03:00,IN,70946,nonbinary,35.0,casual,1,0.12,0
user_000575,2026-04-24T09:39:00,IN,67905,male,29.0,casual,0,0.062,0
user_000576,2026-03-28T12:53:00,AU,67954,female,36.0,friendship,1,0.662,0
user_000577,2026-01-02T04:34:00,FR,98555,male,23.0,intentional,1,0.314,0
user_000578,2026-03-29T12:04:00,US,78749,male,31.0,intentional,0,0.562,0
user_000579,2026-04-19T07:40:00,US,38010,male,25.0,casual,0,0.142,0
user_000580,2026-03-31T23:26:00,CA,77000,male,19.0,casual,0,0.555,0
user_000581,2026-04-19T18:29:00,MX,72021,female,27.0,friendship,0,0.536,0
user_000582,2026-02-01T03:41:00,IN,32241,female,25.0,casual,0,0.308,0
user_000583,2026-02-27T15:02:00,MX,96356,male,20.0,intentional,0,0.166,0
user_000584,2026-03-09T21:31:00,IN,21114,male,34.0,intentional,0,0.213,0
user_000585,2026-01-12T18:44:00,GB,47196,female,32.0,friendship,0,0.039,0
user_000586,2026-02-03T23:45:00,MX,77561,female,24.0,casual,1,0.459,0
user_000587,2026-01-05T08:14:00,BR,97012,female,30.0,friendship,0,0.272,0
user_000588,2026-03-07T12:08:00,US,92960,male,23.0,casual,0,0.494,0
user_000589,2026-01-20T17:18:00,IN,91167,male,23.0,casual,0,0.518,0
user_000590,2026-01-30T17:15:00,AU,53933,male,31.0,casual,0,0.308,0
user_000591,2026-03-16T06:22:00,US,22240,male,22.0,intentional,0,0.287,0
user_000592,2026-03-04T10:01:00,CA,40784,female,25.0,friendship,0,0.378,0
user_000593,2026-03-07T05:25:00,MX,98184,male,24.0,casual,1,0.108,0
user_000594,2026-01-03T05:03:00,US,50687,female,31.0,casual,0,0.029,0
user_000595,2026-03-29T10:51:00,ES,39444,female,20.0,intentional,0,0.096,0
user_000596,2026-02-15T20:34:00,BR,36100,female,23.0,intentional,0,0.392,0
user_000597,2026-01-02T07:41:00,DE,29313,female,18.0,intentional,0,0.138,0
user_000598,2026-01-24T08:21:00,US,13201,male,35.0,casual,0,0.403,0
user_000599,2026-03-19T01:03:00,IN,16057,male,26.0,friendship,0,0.094,0
user_000600,2026-02-22T11:50:00,FR,42092,female,21.0,casual,0,0.07,0
user_000601,2026-01-06T23:07:00,DE,72277,female,27.0,intentional,0,0.503,0
user_000602,2026-02-19T15:42:00,US,90120,female,31.0,friendship,0,0.274,0
user_000603,2026-04-03T14:20:00,GB,19545,female,18.0,intentional,0,0.351,0
user_000604,2026-02-15T03:37:00,FR,69692,male,30.0,casual,0,0.354,0
user_000605,2026-03-05T16:49:00,US,64321,female,24.0,friendship,0,0.149,0
user_000606,2026-03-18T03:54:00,IN,92544,female,27.0,friendship,0,0.304,0
user_000607,2026-03-24T05:26:00,DE,85454,male,32.0,intentional,0,0.439,0
user_000608,2026-02-02T05:27:00,AU,35485,female,22.0,intentional,0,0.028,0
user_000609,2026-03-25T00:50:00,BR,60328,male,35.0,casual,0,0.282,0
user_000610,2026-04-12T19:24:00,US,74799,female,28.0,friendship,0,0.124,0
user_000611,2026-01-14T19:05:00,GB,62383,male,26.0,casual,0,0.425,0
user_000612,2026-02-10T05:28:00,IN,41979,male,32.0,casual,0,0.294,0
user_000613,2026-03-10T10:24:00,FR,29342,male,32.0,friendship,0,0.212,0
user_000614,2026-01-26T02:40:00,MX,95990,male,28.0,intentional,1,0.097,0
user_000615,2026-04-08T23:23:00,US,10726,male,20.0,intentional,0,0.317,0
user_000616,2026-04-27T15:24:00,GB,23970,male,29.0,casual,0,0.084,0
user_000617,2026-01-01T03:56:00,CA,65724,female,24.0,intentional,0,0.226,0
user_000618,2026-02-17T23:32:00,GB,38683,female,21.0,intentional,0,0.43,0
user_000619,2026-01-31T12:49:00,US,33053,male,27.0,intentional,0,0.182,0
user_000620,2026-01-16T10:28:00,BR,77889,female,25.0,casual,0,0.54,0
user_000621,2026-03-18T06:14:00,FR,70889,female,37.0,casual,1,0.249,0
user_000622,2026-02-13T20:23:00,BR,16582,female,35.0,casual,0,0.082,0
user_000623,2026-03-21T06:07:00,US,83060,female,28.0,casual,0,0.299,0
user_000624,2026-03-09T07:17:00,FR,42662,male,33.0,casual,0,0.028,0
user_000625,2026-02-24T19:35:00,US,25906,male,43.0,intentional,0,0.426,0
user_000626,2026-02-19T07:40:00,US,69829,male,21.0,friendship,0,0.402,0
user_000627,2026-04-02T00:49:00,US,78749,male,38.0,casual,0,0.337,0
user_000628,2026-03-03T10:23:00,US,27477,female,44.0,friendship,0,0.402,0
user_000629,2026-01-09T12:58:00,FR,70901,female,32.0,casual,0,0.412,0
